0;HDS;INEA E PCT TRANSPORTES EIRELI;CTRCS ATRASADOS DE ENTREGA - EXCEL;08/04/2026;14:23
1;FILIAL;CTRC;AUTORIZACAO;TIPO DOCUMENTO;NF;CNPJ REMETENTE;REMETENTE;CNPJ PAGADOR;PAGADOR;CNPJ DESTINATARIO;DESTINATARIO;UF DESTINO;CIDADE DESTINO;ENTREGA AGENDADA;PREVISAO ENTREGA;ATRASO;UNIDADE ORIGEM;UNIDADE DESTINO;UNIDADE ATUAL;LOCALIZACAO ATUAL;COD ULTIMA OCORRENCIA;INSTRUCAO/COMPLEMENTO ULTIMA OCORRENCIA;DATA ULTIMA OCORRENCIA;RESPONSABILIDADE CLIENTE;VAL MERC;FRETE;QTD VOLUMES;PESO;M3;
2;RJO;JOI120106-9;05/03/2026;SUBCONTRATO EXPEDICAO;  1460366;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;00001180000126;CENTRAIS EL ..;RJ;RIO DE JANEIRO;          ;10/03/26; 29;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;        85,44;        77,86;1;         3;         0;
2;RJO;JOI120107-7;05/03/2026;SUBCONTRATO EXPEDICAO;  1460342;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;14294395000359;INDUSTRIA B ..;RJ;RIO DE JANEIRO;          ;10/03/26; 29;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;       520,85;        79,09;1;         2;         0;
2;RJO;JOI120108-5;05/03/2026;SUBCONTRATO EXPEDICAO;  1459544;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;07206816006741;M DIAS BRAN ..;RJ;RIO DE JANEIRO;          ;10/03/26; 29;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;       312,21;        78,50;1;         5;         0;
2;RJO;JOI120109-3;05/03/2026;SUBCONTRATO EXPEDICAO;  1459543;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;05353545003030;NORMATEL EN ..;RJ;RIO DE JANEIRO;          ;10/03/26; 29;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;     1.125,00;        80,78;1;         1;         0;
2;RJO;JOI120110-7;05/03/2026;SUBCONTRATO EXPEDICAO;  1459476;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;05436047000540;SAAM TOWAGE ..;RJ;RIO DE JANEIRO;          ;10/03/26; 29;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;     4.760,00;       134,77;2;        47;         0;
2;RJO;JOI120111-5;05/03/2026;SUBCONTRATO EXPEDICAO;  1459047;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;23524952001262;SMURFIT KAP ..;RJ;RIO DE JANEIRO;          ;10/03/26; 29;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;     3.578,15;       113,78;2;        27;         0;
2;RJO;JOI120170-1;06/03/2026;SUBCONTRATO EXPEDICAO;   540580;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;13911344000102;A B M COMER ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     4.973,99;       310,02;12;       212;         0;
2;RJO;JOI120171-9;06/03/2026;SUBCONTRATO EXPEDICAO;  1460721;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;02712119000465;LITOGRAFIA  ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.170,04;        97,38;1;        18;         0;
2;RJO;JOI120172-7;06/03/2026;SUBCONTRATO EXPEDICAO;  1461199;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;20861218000148;OSM OFFSHOR ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.572,15;        94,78;3;        15;         0;
2;RJO;JOI120173-5;06/03/2026;SUBCONTRATO EXPEDICAO;  1461362;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;18463305000103;GEO AMBIENT ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.054,58;        93,31;4;        11;         0;
2;RJO;JOI120174-3;06/03/2026;SUBCONTRATO EXPEDICAO;  1461238;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;00074569000100;RIO DE JANE ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       326,00;        78,53;1;         2;         0;
2;RJO;JOI120175-1;06/03/2026;SUBCONTRATO EXPEDICAO;  1461295;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;06982752000262;SANTA FE EN ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     9.614,48;       117,60;2;         9;         0;
2;RJO;JOI120176-0;06/03/2026;SUBCONTRATO EXPEDICAO;  1460713;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;06980064010579;NACIONAL GA ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     7.358,98;       265,15;8;       115;         0;
2;RJO;JOI120177-8;06/03/2026;SUBCONTRATO EXPEDICAO;  1460548;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;00001180006400;CENTRAIS EL ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       128,16;        80,82;1;         4;         0;
2;RJO;JOI120178-6;06/03/2026;SUBCONTRATO EXPEDICAO;  1460659;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;03618805000191;CIPEL DE PA ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.836,36;       129,00;2;        33;         0;
2;RJO;JOI120179-4;06/03/2026;SUBCONTRATO EXPEDICAO;  1460532;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;15630064000739;BELOV ENGEN ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       659,89;        82,32;1;         1;         0;
2;RJO;JOI120180-8;06/03/2026;SUBCONTRATO EXPEDICAO;  1460685;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;05627254000158;ALCOOL QUIM ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     9.714,35;       213,43;5;        83;         0;
2;RJO;JOI120181-6;06/03/2026;SUBCONTRATO EXPEDICAO;   691802;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033000884;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;    15.435,02;       568,58;68;       229;         0;
2;RJO;JOI120182-4;06/03/2026;SUBCONTRATO EXPEDICAO;   692006;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033000531;BMB MAT DE  ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;    27.071,79;       829,07;70;       393;         0;
2;RJO;JOI120183-2;06/03/2026;SUBCONTRATO EXPEDICAO;   691830;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033000701;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;     7.631,42;       446,23;28;       169;         0;
2;RJO;JOI120184-1;06/03/2026;SUBCONTRATO EXPEDICAO;   691838;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033001856;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;    11.255,68;       780,21;89;       444;         0;
2;RJO;JOI120185-9;06/03/2026;SUBCONTRATO EXPEDICAO;   691852;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033001341;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;    15.932,54;       635,71;42;       288;         0;
2;RJO;JOI120186-7;06/03/2026;SUBCONTRATO EXPEDICAO;   692020;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033001775;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;11/03/26; 28;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 09:41h.;12/03/2026;NAO;    15.914,67;       796,11;119;       429;         0;
2;RJO;JOI120267-7;10/03/2026;NORMAL;    25947;24742869000250;MCR IND E C ..;38505207000271;VLS COMERCIO E  C.;38505207000271;VLS COMERCI C.;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;    36.444,45;     1.381,73;79;       265;         0;
2;RJO;JOI120277-4;10/03/2026;SUBCONTRATO EXPEDICAO;   693477;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033000701;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     6.459,81;       376,01;22;       122;         0;
2;RJO;JOI120278-2;10/03/2026;SUBCONTRATO EXPEDICAO;   693480;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033001856;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     3.245,81;       356,93;11;       138;         0;
2;RJO;JOI120279-1;10/03/2026;SUBCONTRATO EXPEDICAO;   693468;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033000531;BMB MAT DE  ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;    28.398,64;       855,57;73;       493;         0;
2;RJO;JOI120280-4;10/03/2026;SUBCONTRATO EXPEDICAO;   693467;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033000884;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;    14.714,30;       515,39;87;       237;         0;
2;RJO;JOI120281-2;10/03/2026;SUBCONTRATO EXPEDICAO;   693469;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033001775;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;    22.389,11;       782,26;140;       455;         0;
2;RJO;JOI120282-1;10/03/2026;SUBCONTRATO EXPEDICAO;   693466;10921911000709;FORTLEV IND ..;11040609000100;H. D. LOG TRANS .1;23476033001341;BMB MATERIA ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     8.477,94;       335,80;12;        99;         0;
2;RJO;JOI120283-9;10/03/2026;SUBCONTRATO EXPEDICAO;  1461619;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;06980064017310;NACIONAL GA ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;    14.296,51;       265,00;11;       120;         0;
2;RJO;JOI120284-7;10/03/2026;SUBCONTRATO EXPEDICAO;  1461567;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;09078935000246;STARNAV SER ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     2.610,06;        98,72;3;        22;         0;
2;RJO;JOI120285-5;10/03/2026;SUBCONTRATO EXPEDICAO;   541084;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;27671276000158;PLANAC MAQU ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.180,88;        72,84;2;        10;         0;
2;RJO;JOI120286-3;10/03/2026;SUBCONTRATO EXPEDICAO;   260725;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;36108793000104;CASA DAS CO ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.524,47;       110,20;2;        32;         0;
2;RJO;JOI120287-1;10/03/2026;SUBCONTRATO EXPEDICAO;   260700;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;26959534000133;ELITE MARIN ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.475,06;        85,05;2;        11;         0;
2;RJO;JOI120288-0;10/03/2026;SUBCONTRATO EXPEDICAO;   542022;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;13911344000102;A B M COMER ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;    11.198,65;       241,71;13;       126;         0;
2;RJO;JOI120289-8;10/03/2026;SUBCONTRATO EXPEDICAO;  1461405;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;05353545003030;NORMATEL EN ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       289,56;        70,60;1;         3;         0;
2;RJO;JOI120290-1;10/03/2026;SUBCONTRATO EXPEDICAO;  1461414;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;00074569004865;RIO DE JANE ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       867,36;        72,06;1;         5;         0;
2;RJO;JOI120291-0;10/03/2026;SUBCONTRATO EXPEDICAO;  1461544;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;26789348000101;FMC FERRAME ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.025,95;        72,46;1;         2;         0;
2;RJO;JOI120292-8;10/03/2026;SUBCONTRATO EXPEDICAO;  1462097;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;00074569004784;RIO DE JANE ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;    14.123,64;       200,65;19;        86;         0;
2;RJO;JOI120293-6;10/03/2026;SUBCONTRATO EXPEDICAO;  1461862;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;14294395000359;INDUSTRIA B ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       777,18;        83,28;2;        18;         0;
2;RJO;JOI120294-4;10/03/2026;SUBCONTRATO EXPEDICAO;  1461648;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;09312868000100;I DON FRANC ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     2.094,17;        89,99;1;        15;         0;
2;RJO;JOI120295-2;10/03/2026;SUBCONTRATO EXPEDICAO;  1462137;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;22060255000930;PH INTRALOG ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       834,34;        86,80;6;        18;         0;
2;RJO;JOI120296-1;10/03/2026;SUBCONTRATO EXPEDICAO;  1461966;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;33112665000146;DFL INDUSTR ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     2.546,80;        76,41;2;         6;         0;
2;RJO;JOI120297-9;10/03/2026;SUBCONTRATO EXPEDICAO;  1462044;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;30309571000173;ARC RIO PAR ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.641,59;        74,01;1;         9;         0;
2;RJO;JOI120298-7;10/03/2026;SUBCONTRATO EXPEDICAO;  1462138;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;13406285001006;EXPRESSO BR ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.505,13;        88,50;1;        16;         0;
2;RJO;JOI120299-5;10/03/2026;SUBCONTRATO EXPEDICAO;  1462120;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;28851889000210;AGRISA AGRO ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     2.153,66;        97,38;8;        27;         0;
2;RJO;JOI120300-2;10/03/2026;SUBCONTRATO EXPEDICAO;  1462083;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;28842898000164;MEGA ATACAD ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     2.931,26;       114,34;5;        39;         0;
2;RJO;JOI120301-1;10/03/2026;SUBCONTRATO EXPEDICAO;  1461854;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;07063914000221;CALHEIROS E ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       737,77;        74,29;2;         4;         0;
2;RJO;JOI120302-9;10/03/2026;SUBCONTRATO EXPEDICAO;  1462089;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;77153773000485;BRAFER CONS ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       407,60;        70,88;1;         4;         0;
2;RJO;JOI120303-7;10/03/2026;SUBCONTRATO EXPEDICAO;  1461969;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;04870384000154;J.D. DE BRI ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     2.892,80;        99,79;3;        24;         0;
2;RJO;JOI120304-5;10/03/2026;SUBCONTRATO EXPEDICAO;  1462635;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;02712119000465;LITOGRAFIA  ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.895,12;        77,22;1;         2;         0;
2;RJO;JOI120305-3;10/03/2026;SUBCONTRATO EXPEDICAO;  1462934;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;03367065001563;SGS INDUSTR ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     3.067,56;        89,85;1;        12;         0;
2;RJO;JOI120306-1;10/03/2026;SUBCONTRATO EXPEDICAO;  1462933;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;27865757002148;GLOBO COMUN ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       838,49;       203,49;1;         1;         0;
2;RJO;JOI120307-0;10/03/2026;SUBCONTRATO EXPEDICAO;  1462761;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;19199348000269;SADA TRANSP ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       404,13;        70,87;1;         3;         0;
2;RJO;JOI120308-8;10/03/2026;SUBCONTRATO EXPEDICAO;  1462742;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42008429000175;CRM SUPRIME ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.011,68;        74,98;1;         1;         0;
2;RJO;JOI120309-6;10/03/2026;SUBCONTRATO EXPEDICAO;  1462957;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;00074569000100;RIO DE JANE ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;       348,68;        70,74;1;         1;         0;
2;RJO;JOI120310-0;10/03/2026;SUBCONTRATO EXPEDICAO;  1462910;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;08376900000301;WILSON SONS ..;RJ;RIO DE JANEIRO;          ;17/03/26; 22;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;        48,85;       201,50;1;         0;         0;
2;RJO;JOI120380-1;11/03/2026;SUBCONTRATO EXPEDICAO;  1463053;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;00074569004865;RIO DE JANE ..;RJ;RIO DE JANEIRO;          ;18/03/26; 21;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;    11.814,40;       288,19;5;       194;         0;
2;RJO;JOI120381-9;11/03/2026;SUBCONTRATO EXPEDICAO;   542096;76635689001830;O V D IMP.  C.;11040609000100;H. D. LOG TRANS .1;73475337000129;CAD DOS PAR ..;RJ;RIO DE JANEIRO;          ;18/03/26; 21;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     2.930,46;       279,52;15;       220;         0;
2;RJO;JOI120382-7;11/03/2026;SUBCONTRATO EXPEDICAO;  1463295;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;74148958000160;DESK MOVEIS ..;RJ;RIO DE JANEIRO;          ;18/03/26; 21;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     1.328,23;        95,29;2;        20;         0;
2;RJO;JOI120383-5;11/03/2026;SUBCONTRATO EXPEDICAO;  1463429;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;16701716004658;STELLANTIS  ..;RJ;RIO DE JANEIRO;          ;18/03/26; 21;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 12/03/26, 22:56h.;12/03/2026;NAO;     2.783,22;        79,86;1;         9;         0;
2;RJO;JOI120456-4;13/03/2026;SUBCONTRATO EXPEDICAO;  1464364;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42644220000106;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;20/03/26; 19;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 14/03/26, 12:14h.;14/03/2026;NAO;     1.188,54;       222,61;5;        20;         0;
2;RJO;JOI120457-2;13/03/2026;SUBCONTRATO EXPEDICAO;  1464290;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42644220000106;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;20/03/26; 19;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 14/03/26, 12:14h.;14/03/2026;NAO;       929,10;       240,19;2;        45;         0;
2;RJO;JOI120458-1;13/03/2026;SUBCONTRATO EXPEDICAO;  1464297;92664028002519;FERRAMENTAS ..;11040609000100;H. D. LOG TRANS .1;42310775000103;AGUAS DO RI ..;RJ;RIO DE JANEIRO;          ;20/03/26; 19;JOI;RJO;RJO;;84;Chegada na unidade RIO DE JANEIRO em 14/03/26, 12:14h.;14/03/2026;NAO;     4.645,50;       425,35;10;       227;         0;
